Resource,Derating_Factor_1,Derating_Factor_2,Derating_Factor_3,Derating_Factor_4,Derating_Factor_5,Derating_Factor_6,Derating_Factor_7
zhejiang_offshorewind_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_offshorewind_candidate4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_offshorewind_candidate2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_offshorewind_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
guangdong_offshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_offshorewind_candidate2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_offshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_offshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_offshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_offshorewind_candidate2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_offshorewind_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_offshorewind_candidate2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_offshorewind_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_offshorewind_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_offshorewind_candidate5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
beijing_dpv_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_dpv_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_dpv_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jinan_dpv_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shanxi_dpv_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
shandong_dpv_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengxi_dpv_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
mengdong_dpv_candidate,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_dpv_candidate,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_dpv_candidate,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_dpv_candidate,0.0,0.1,0.0,0.0,0.0,0.0,0.0
shanghai_dpv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_dpv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_dpv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_dpv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_dpv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangxi_dpv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_dpv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_dpv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_dpv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
chongqing_dpv_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_dpv_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_dpv_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
shaanxi_dpv_candidate,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_dpv_candidate,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_dpv_candidate,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_dpv_candidate,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_dpv_candidate,0.0,0.0,0.0,0.0,0.0,0.1,0.0
guangdong_dpv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_dpv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_dpv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_dpv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_dpv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
XZ2zanggan_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
MX2zhejiang_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
MX2zhejiang_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
MX2henan_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
MX2henan_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
MX2hubei_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
MX2hubei_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
MX2hunan_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
MX2hunan_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
JL2hebei_upv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JL2hebei_onshorewind_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JL2shandong_upv_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
JL2shandong_onshorewind_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
HLJ2jjt_upv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLJ2jjt_onshorewind_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLJ2hebei_upv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLJ2hebei_onshorewind_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLJ2shandong_upv_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
HLJ2shandong_onshorewind_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
XZ2henan_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
XZ2hubei_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
XZ2hunan_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
XZ2sichuan_upv_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
SAX2shanghai_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
SAX2shanghai_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
SAX2jiangsu_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
SAX2jiangsu_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
SAX2zhejiang_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
SAX2zhejiang_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
SAX2hunan_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
SAX2hunan_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
SAX2jiangxi_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
SAX2jiangxi_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
GS2hebei_upv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GS2hebei_onshorewind_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GS2jiangsu_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
GS2jiangsu_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
GS2henan_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
GS2henan_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
GS2hubei_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
GS2hubei_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
GS2jiangxi_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
GS2jiangxi_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
GS2chongqing_upv_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
GS2chongqing_onshorewind_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
QH2jiangsu_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
QH2jiangsu_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
QH2anhui_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
QH2anhui_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
QH2hubei_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
QH2hubei_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
QH2hunan_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
QH2hunan_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
QH2jiangxi_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
QH2jiangxi_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
QH2sichuan_upv_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
QH2sichuan_onshorewind_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
QH2chongqing_upv_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
QH2chongqing_onshorewind_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
NX2shanghai_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
NX2shanghai_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
NX2jiangsu_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
NX2jiangsu_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
NX2anhui_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
NX2anhui_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
NX2jiangxi_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
NX2jiangxi_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
XJ2hubei_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
XJ2hubei_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
XJ2guizhou_upv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
XJ2guizhou_onshorewind_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
MD2beijing_upv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD2beijing_onshorewind_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD2hebei_upv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD2hebei_onshorewind_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD2shandong_upv_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
MD2shandong_onshorewind_candidate,0.1,0.0,0.0,0.0,0.0,0.0,0.0
MD2henan_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
MD2henan_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
MD2hubei_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
MD2hubei_onshorewind_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
MD2anhui_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
MD2anhui_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
MD2jiangsu_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
MD2jiangsu_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
MD2shanghai_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
MD2shanghai_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
MD2zhejiang_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
MD2zhejiang_onshorewind_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
